store_name,May-24,Jun-24,Jul-24,Aug-24,Sep-24,Oct-24,Nov-24,Dec-24,Jan-25,Feb-25,Mar-25,Apr-25,Monthly_Avg,YTD_2025
Jacksons Food Stores #61,132.54,687.09,664.13,489.86,684.2,548.86,977.21,1107.46,972.93,996.63,1416.69,1438.62,843.02,4824.87
Jacksons Food Stores #615,162.89,943.62,539.28,194.54,511.55,476.53,580.18,864.09,1257.22,944.94,1672.15,1344.68,790.97,5218.99
Jacksons Food Stores #62,0.0,0.0,384.27,1001.82,1057.3,1168.39,1423.74,2312.29,2345.88,2372.02,2208.19,1171.13,1544.5,8097.22
Jacksons Food Stores #625,377.7,1473.42,726.21,995.74,833.21,751.6,690.56,1450.39,1537.15,1381.0,1694.6,1650.48,1130.17,6263.23
Jacksons Food Stores #63,249.38,640.32,1171.9,949.82,801.61,1073.66,1569.79,1699.18,1704.07,1661.25,1569.18,776.3,1155.54,5710.8
Jacksons Food Stores #633,312.69,1137.14,1021.85,1076.27,907.94,1000.64,892.21,1180.64,1267.37,1644.24,2207.12,1584.38,1186.04,6703.11
Jacksons Food Stores #64,339.96,1785.07,1956.92,2572.32,2209.93,2860.5,3489.77,4297.93,4542.27,3092.89,3562.65,2197.54,2742.31,13395.35
Jacksons Food Stores #648,572.35,2241.36,1689.55,1642.14,1054.68,793.41,1016.46,2093.47,3225.41,2197.03,2594.59,1837.26,1746.48,9854.29
Jacksons Food Stores #65,41.73,192.38,205.23,210.24,159.74,125.55,629.25,409.72,399.61,912.62,692.7,545.14,376.99,2550.07
Jacksons Food Stores #654,299.49,1296.06,1235.73,860.04,733.06,566.37,498.89,795.16,1568.55,1586.16,1633.56,1322.19,1032.94,6110.46
Jacksons Food Stores #661,0.0,0.0,0.0,0.0,0.0,5.99,67.23,60.04,67.41,73.71,99.65,19.75,56.25,260.52
Jacksons Food Stores #662,0.0,0.0,0.0,0.0,0.0,99.12,126.92,0.0,184.43,32.02,140.73,189.14,110.34,546.32
Jacksons Food Stores #664,0.0,0.0,0.0,0.0,0.0,49.03,195.67,192.73,191.22,151.98,336.2,240.68,193.93,920.08
Jacksons Food Stores #665,0.0,0.0,0.0,0.0,0.0,33.69,316.09,533.83,428.52,367.63,388.96,381.25,350.0,1566.36
Jacksons Food Stores #667,0.0,0.0,0.0,0.0,0.0,81.8,433.62,267.81,437.95,423.69,347.38,704.49,385.25,1913.51
Jacksons Food Stores #668,0.0,0.0,0.0,0.0,0.0,0.0,44.11,39.98,18.36,109.49,333.15,272.29,136.23,733.29
Jacksons Food Stores #67,0.0,0.0,0.0,0.0,0.0,127.29,971.87,1658.37,2509.03,1121.0,1646.09,1417.3,1350.14,6693.42
Jacksons Food Stores #68,0.0,0.0,0.0,0.0,0.0,245.92,2030.33,2235.95,2601.68,2501.95,2737.6,2293.41,2092.41,10134.64
Jacksons Food Stores #69,0.0,0.0,0.0,0.0,0.0,209.84,829.43,1134.92,1069.1,900.95,1667.2,872.93,954.91,4510.18
Jacksons Food Stores #7,249.13,1448.65,1267.07,1571.68,1202.93,1626.09,2272.6,3086.78,3711.31,2756.13,2787.13,2071.08,2004.22,11325.65
Jacksons Food Stores #73,0.0,0.0,0.0,0.0,0.0,289.85,1125.26,1679.68,2563.06,1858.39,2243.2,2661.73,1774.45,9326.38
Jacksons Food Stores #77,596.04,2292.64,1657.29,2152.81,1768.4,1858.06,3274.19,2915.11,4384.34,3325.15,3173.64,2878.02,2522.97,13761.15
Jacksons Food Stores #80,0.0,0.0,0.0,36.21,391.47,110.78,68.01,148.52,254.33,243.63,284.49,79.66,179.68,862.11
Jacksons Food Stores #801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.53,309.16,290.76,225.48,676.45
Jacksons Food Stores #802,0.0,0.0,0.0,186.11,373.66,574.68,609.1,547.91,990.04,1423.68,1440.44,942.59,787.58,4796.75
Jacksons Food Stores #804,0.0,0.0,0.0,212.66,776.29,1209.27,726.22,1242.78,1412.45,1546.41,1703.32,1206.2,1115.07,5868.38
Jacksons Food Stores #805,0.0,0.0,0.0,406.52,1344.36,2969.95,3576.87,4450.87,5567.86,3994.14,4049.61,3707.49,3340.85,17319.1
Jacksons Food Stores #806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.55,564.28,940.41,1068.21,681.11,2724.45
Jacksons Food Stores #807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.77,383.02,468.56,503.01,362.84,1451.36
Jacksons Food Stores #808,0.0,0.0,0.0,117.6,184.29,289.74,375.62,408.66,352.65,784.82,658.83,328.14,388.93,2124.44
Jacksons Food Stores #809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.22,348.66,338.67,347.44,286.25,1144.99
Jacksons Food Stores #81,0.0,0.0,2.99,178.85,94.0,169.09,271.06,320.75,332.5,438.16,258.6,308.89,237.49,1338.15
Jacksons Food Stores #810,0.0,0.0,0.0,232.54,697.13,944.55,930.64,874.68,1338.7,1457.77,1296.8,626.47,933.25,4719.74
Jacksons Food Stores #811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,236.78,275.94,337.7,283.47,850.42
Jacksons Food Stores #812,0.0,0.0,0.0,149.58,396.9,368.45,364.31,545.08,881.57,357.3,495.31,497.95,450.72,2232.13
Jacksons Food Stores #85,1192.98,4069.02,3100.76,3381.42,1936.49,1803.54,1984.93,1726.92,1852.7,2181.27,2159.82,1795.29,2265.43,7989.08
Jacksons Food Stores #87,143.27,936.66,906.01,722.15,839.07,847.51,744.43,1128.56,1051.8,1092.24,1028.37,987.97,869.0,4160.38
Jacksons Food Stores #94,0.0,0.0,111.16,412.88,612.01,1162.62,942.08,1561.75,1807.23,1935.2,2374.87,1471.39,1239.12,7588.69
Jacksons Food Stores #95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,809.48,1037.26,923.37,1846.74
Jacksons Food Stores #97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,340.03,645.89,492.96,985.92
Jacksons Food Stores (#107),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198.73,198.73,198.73
Jacksons Food Stores (#108),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,398.51,398.51,398.51
Jacksons Food Stores (#110),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.66,132.66,132.66
Jacksons Food Stores (#111),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257.85,257.85,257.85
Jacksons Food Stores (#112),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.88,109.88,109.88
Jacksons Food Stores (#113),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.59,118.59,118.59
Jacksons Food Stores (#500),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.26,98.26,98.26
Jacksons Food Stores (#501),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,663.33,663.33,663.33
Jacksons Food Stores (#502),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,648.92,648.92,648.92
Jacksons Food Stores (#504),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.51,102.51,102.51
Jacksons Food Stores (#505),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.31,69.31,69.31
Jacksons Food Stores (#508),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.68,73.68,73.68
Jacksons Food Stores (#509),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.98,218.98,218.98
Jacksons Food Stores (#511),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.02,153.02,153.02
Jacksons Food Stores (#512),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.93,134.93,134.93
Jacksons Food Stores (#513),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,435.01,435.01,435.01
Jacksons Food Stores (#514),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,690.02,690.02,690.02
Jacksons Food Stores (#515),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.4,216.4,216.4
Jacksons Food Stores (#516),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176.29,176.29,176.29
Jacksons Food Stores (#517),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.28,8.28,8.28
Jacksons Food Stores (#518),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.84,119.84,119.84
Jacksons Food Stores (#520),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,436.48,436.48,436.48
Jacksons Food Stores (#521),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.78,78.78,78.78
Jacksons Food Stores (#523),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.2,155.2,155.2
Jacksons Food Stores (#525),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,314.77,314.77,314.77
Jacksons Food Stores (#526),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.77,166.77,166.77
Jacksons Food Stores (#528),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,264.49,264.49,264.49
Jacksons Food Stores (#529),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,401.24,401.24,401.24
Jacksons Food Stores (#530),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,262.03,262.03,262.03
Jacksons Food Stores (#531),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.66,69.66,69.66
Jacksons Food Stores (#533),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.71,96.71,96.71
Jacksons Food Stores (#535),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.05,159.05,159.05
Jacksons Food Stores (#537),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.6,73.6,73.6
Jacksons Food Stores (#538),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454.01,454.01,454.01
Jacksons Food Stores (#540),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,266.42,266.42,266.42
Jacksons Food Stores (#542),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.74,147.74,147.74
Jacksons Food Stores (#544),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196.12,196.12,196.12
Jacksons Food Stores (#545),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.41,201.41,201.41
Jacksons Food Stores (#547),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.58,54.58,54.58
Jacksons Food Stores (#548),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.76,133.76,133.76
Jacksons Food Stores (#551),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193.47,193.47,193.47
Jacksons Food Stores (#563),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.6,88.6,88.6
Jallo Wine & Spirits,0.0,0.0,0.0,48.43,1147.39,1505.59,1891.83,1672.01,2052.73,1748.86,1571.74,1274.21,1434.75,6647.54
Jr Mini Market,9.45,35.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.78,0.0
Jr Mini Market 2,0.0,11.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.07,0.0
Jr. Markets #5,307.04,1314.82,1521.94,1037.01,754.8,697.05,535.02,1045.22,930.29,1111.95,778.25,648.64,890.17,3469.13
Kangaroo Express (1119 E McNeese St),0.0,0.0,0.0,0.0,0.0,0.0,144.44,295.16,159.85,252.52,478.85,255.32,264.36,1146.54
Kangaroo Express (11720 Plank Rd),0.0,0.0,0.0,0.0,0.0,0.0,74.38,389.05,410.13,162.09,27.99,440.98,250.77,1041.19
Kangaroo Express (12390 Scotland Ave),0.0,0.0,0.0,0.0,0.0,10.28,83.21,114.12,213.23,283.02,522.63,286.17,216.09,1305.05
Kangaroo Express (1684 S College St),0.0,0.0,0.0,0.0,0.0,197.69,430.16,480.21,924.05,870.91,822.16,808.42,647.66,3425.54
Kangaroo Express (1717 Gerstner Memorial Dr),0.0,0.0,0.0,0.0,0.0,0.0,10.77,95.57,205.49,214.14,252.69,126.11,150.8,798.43
Kangaroo Express (20570 Veterans Blvd),0.0,0.0,0.0,16.97,115.26,223.28,120.06,300.86,370.0,284.91,286.93,225.57,215.98,1167.41
Kangaroo Express (2906 Atlanta Hwy),0.0,0.0,0.0,0.0,0.0,0.0,295.65,308.99,732.71,1014.48,773.12,505.72,605.11,3026.03
Kangaroo Express (38507 Louisiana 30 W),0.0,0.0,0.0,0.0,0.0,0.0,173.32,294.85,703.95,701.09,533.03,384.83,465.18,2322.9
Kangaroo Express (4350 Bee Ridge Rd),0.0,0.0,0.0,52.76,64.44,469.1,370.87,99.09,181.83,464.74,79.44,5.98,198.69,731.99
Kangaroo Express (6103 Florida Blvd),0.0,0.0,0.0,0.0,0.0,0.0,0.0,243.26,1390.17,1143.47,909.78,361.54,809.64,3804.96
Kangaroo Express (6224 Plank Rd),0.0,0.0,0.0,0.0,0.0,0.0,58.89,423.64,243.99,134.58,6.48,23.74,148.55,408.79
Kangaroo Express (6404 Hooper Rd),0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.36,95.98,402.87,1062.91,427.36,428.1,1989.12
Kangaroo Express (642 Belle Terre Blvd),0.0,0.0,0.0,0.0,0.0,0.0,29.68,202.26,353.15,368.67,379.19,298.48,271.91,1399.49
Kangaroo Express (8967 Jefferson Hwy),0.0,0.0,0.0,0.0,0.0,0.0,382.95,1192.25,1080.84,1422.8,795.46,549.39,903.95,3848.49
Kangaroo Express(3636 N Sherwood Forest Dr),0.0,0.0,0.0,0.0,0.0,0.0,40.86,411.25,243.88,489.7,534.59,352.31,345.43,1620.48
Kelly's Convenience Center (Kelly's 9th Street),0.0,0.0,60.38,45.24,28.1,35.48,96.71,51.24,75.66,50.43,134.57,42.28,62.01,302.94
Kelly's Sunset Convenience (Kelly's Sunset Drive),0.0,78.94,77.71,79.06,97.12,8.67,113.6,73.69,8.07,34.22,27.43,20.95,56.31,90.67
Kenosha BP,0.0,5.48,11.96,31.2,88.73,20.52,22.22,0.0,0.0,24.06,8.56,0.0,19.34,32.62
King Fuels - Fannin Food Mart,0.0,0.0,0.0,0.0,0.0,318.41,1126.53,769.88,799.01,1273.11,1245.45,1003.11,933.64,4320.68
Klondike Food Mart,0.0,0.0,0.0,0.0,317.35,250.9,281.51,211.6,427.88,409.95,681.78,211.29,349.03,1730.9
Krauszers Food Store,0.0,44.92,23.29,30.04,47.99,8.52,21.29,40.34,5.02,52.18,13.25,4.28,26.47,74.73
Krispy Krunchy Chicken (2144 Corporate Center Dr),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.98,183.42,361.38,185.59,556.78
Krispy Krunchy Chicken (909 Kings Hwy),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.28,75.98,140.29,91.6,82.79,331.15
LP Food Mart,53.63,136.13,199.93,53.32,90.51,93.8,141.89,41.12,125.58,167.97,696.64,650.03,204.21,1640.22
La Familia Stop-N-Shop,36.17,141.87,175.59,167.23,70.3,91.83,128.36,118.22,226.49,144.78,155.46,166.11,135.2,692.84
La Vista Food Mart,0.0,0.0,0.0,0.0,58.8,452.25,418.0,543.74,632.19,297.68,445.11,166.06,376.73,1541.04
LaMa 102,28.6,136.5,88.02,104.76,149.87,73.18,108.7,129.88,34.21,209.11,283.21,71.98,118.17,598.51
LaMa 103,34.1,76.04,90.92,71.32,108.53,44.95,49.9,257.35,172.54,52.35,25.76,37.35,85.09,288.0
Lama 108,0.0,0.0,0.0,0.0,0.0,19.99,0.0,0.0,0.0,0.0,0.0,0.0,2.86,0.0
Ledgewood BP,13.01,147.27,81.42,114.07,136.96,80.23,167.47,122.84,201.76,74.42,210.31,98.81,120.71,585.3
Lela’s Variety,15.49,89.48,138.07,122.39,10.48,13.76,18.98,23.48,76.35,34.98,44.13,42.95,52.55,198.41
Little Buck Food Mart #4,42.36,139.61,192.81,111.57,175.29,169.57,252.99,283.17,335.19,252.6,302.2,130.88,199.02,1020.87
Little Buck Food Store #3,66.72,64.93,120.31,122.21,134.4,229.61,196.8,187.47,242.19,164.52,237.85,146.48,159.46,791.04
Luckies Severn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.99,0.0,0.0,0.0,0.0,0.4,0.0
Lula Store (Powered by Up Partners),8.97,9.18,15.87,8.28,4.83,12.17,12.25,33.1,7.49,10.06,13.08,3.96,11.6,34.59
Lyons Liquors,120.92,460.44,470.65,475.14,434.24,323.01,830.59,1220.38,748.51,614.64,1241.43,382.61,610.21,2987.19
M & M Market,0.0,24.23,0.0,3.99,0.0,21.42,36.68,0.0,24.05,6.97,15.74,0.0,12.1,46.76
Mak Boca Marathon,69.74,64.15,46.9,12.46,45.94,79.71,44.14,78.35,16.93,40.03,42.93,70.19,50.96,170.08
Mak Camino Real Mobil,4.78,27.9,5.48,13.54,22.48,127.28,44.64,22.41,7.47,86.94,18.01,0.0,31.74,112.42
Mak Convenience Marathon,0.0,21.89,9.24,0.0,36.86,6.0,24.18,10.69,13.26,0.0,33.7,0.0,14.17,46.96
Mak Flamingo Mobil,12.78,89.35,83.14,49.18,43.71,53.06,35.69,0.0,100.97,39.77,69.86,50.01,52.29,260.61
Mall Parkway Food Mart,0.0,0.0,0.0,0.0,41.83,108.36,120.14,91.26,157.61,114.65,62.65,9.55,88.26,344.46
Mardela Goose Creek & Subway,0.0,0.0,0.0,0.0,0.0,0.0,2.74,0.0,2.74,19.95,13.87,0.0,6.55,36.56
Mega Gas,23.75,239.74,180.46,91.49,228.1,264.11,225.04,212.08,207.43,259.47,108.06,88.19,177.33,663.15
Mega! CO-OP (1210 N Division Street),0.0,0.0,0.0,0.0,0.0,0.0,40.18,38.19,13.46,0.0,16.77,0.0,18.1,30.23
Mega! CO-OP (1433 Commercial Blvd),0.0,0.0,0.0,0.0,0.0,0.0,9.97,94.41,73.15,22.45,0.0,0.0,33.33,95.6
Mega! CO-OP (1703 E Bridge Street),0.0,0.0,0.0,0.0,0.0,34.68,83.31,0.0,0.0,0.0,0.0,0.0,16.86,0.0
Mega! CO-OP (17255 County Highway X),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.37,94.51,0.0,0.0,25.72,102.88
Mega! CO-OP (2109 Highland Avenue),0.0,0.0,0.0,0.0,0.0,66.41,121.76,26.92,62.21,0.0,0.0,0.0,39.61,62.21
Mega! CO-OP (2750 120th Street),0.0,0.0,0.0,0.0,0.0,0.0,8.38,0.0,0.0,29.85,0.0,0.0,6.37,29.85
Mega! CO-OP (2920 Craig Road),0.0,0.0,0.0,0.0,0.0,72.67,32.69,100.67,3.69,6.37,32.2,0.0,35.47,42.26
Mega! CO-OP (4304 Jeffers Road),0.0,0.0,0.0,0.0,0.0,177.92,510.71,480.35,483.82,552.34,37.78,0.0,320.42,1073.94
Mega! CO-OP (5511 State Road 93),0.0,0.0,0.0,0.0,0.0,34.02,10.19,35.2,17.57,30.52,0.0,0.0,18.21,48.09
Mega! CO-OP (600 Bridge Street),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.23,0.0,0.0,13.74,41.23
Mega! CO-OP (7 S Mill Street),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.79,0.0,0.0,0.0,10.45,41.79
Mixx Market 10 - Antelope Shell,12.63,163.35,274.81,134.46,101.12,50.99,26.14,52.14,235.93,39.86,46.99,124.73,105.26,447.51
Mixx Market 11 - Vallejo Shell,0.0,43.01,60.19,15.98,71.18,85.32,83.71,57.26,160.52,339.67,465.37,303.68,153.26,1269.24
Mixx Market 12 - Midtown Shell,0.0,11.98,62.8,98.43,135.29,99.86,44.15,13.25,184.18,222.28,154.05,138.35,105.87,698.86
Mixx Market 18 - Taron Shell,0.0,36.57,52.34,157.16,186.6,139.62,141.52,184.58,304.6,147.02,751.63,768.05,260.88,1971.3
Mixx Market 22 - Penn Valley Shell,30.51,33.79,0.0,22.98,78.52,48.56,21.74,21.05,77.03,45.13,66.2,16.14,38.47,204.5
Mixx Market 24 - South Watt Shell,4.58,104.63,58.27,95.5,39.65,171.29,61.06,91.75,257.76,215.63,338.52,75.72,126.2,887.63
Mixx Market 3 - Zinfandel Shell,39.23,143.78,189.94,89.24,135.92,96.99,183.04,266.16,191.81,0.0,92.09,88.93,126.43,372.83
Mixx Market 51 - Taylor Road Shell,51.11,233.35,297.52,44.84,109.03,138.59,73.86,179.44,328.04,552.2,930.18,293.85,269.33,2104.27
Mixx Market 54 - El Dorado Hills Shell,0.0,9.26,2.99,8.58,49.02,4.38,47.83,8.77,33.57,15.78,749.61,176.65,100.59,975.61
Mixx Market 55 - Truxel Shell,71.92,198.71,97.07,270.02,160.26,212.48,186.8,32.0,65.31,38.72,17.63,24.23,114.6,145.89
Mixx Market 56 - Wedge Parkway Shell,0.0,152.6,21.41,95.97,41.57,40.07,60.11,42.48,29.48,157.14,42.46,50.86,66.74,279.94
Mixx Market 57 - Ikea Shell,46.17,158.98,139.36,272.8,210.29,128.56,143.15,84.42,132.79,162.66,709.51,277.82,205.54,1282.78
Mixx Market 6 - Madison Shell,33.26,65.87,0.0,0.0,52.32,73.06,163.16,189.25,214.01,112.67,177.32,57.1,94.83,561.1
Mixx Market 7 - McClellan Park Shell,31.7,0.0,0.0,7.98,0.0,52.72,14.65,87.82,58.89,14.97,66.21,46.59,31.79,186.66
Mixx Market 8 - Five Point Shell,23.02,95.93,22.01,19.43,59.74,77.14,64.6,27.1,42.45,0.0,12.57,54.38,41.53,109.4
Mobil Kickstart,0.0,14.74,104.74,272.11,264.36,277.5,305.57,286.91,239.02,194.7,426.69,373.01,250.85,1233.42
Moes 3 BP (Shaefer Hwy),0.0,0.0,0.0,0.0,0.0,0.0,110.92,296.61,328.64,271.36,571.08,388.14,327.79,1559.22
Monterey Market,0.0,25.54,5.58,77.33,16.16,15.16,61.14,96.8,106.62,5.68,33.08,54.15,45.2,199.53
Moon Mart,33.5,272.21,245.94,430.22,257.73,390.39,375.45,314.69,506.89,297.46,316.44,130.99,297.66,1251.78
Nashua Road Shell,24.71,205.23,108.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.18,0.0
Niyati - Valero Gas Station,0.0,58.99,16.34,13.99,18.23,8.0,27.34,110.15,0.0,0.0,0.0,35.4,26.22,35.4
North Salisbury Tiger Mart,12.85,33.56,19.62,22.69,43.44,9.97,6.36,61.08,21.51,96.32,137.25,31.7,41.36,286.78
Nutfield Country Store,51.59,68.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.04,0.0
Oasis #1,0.0,107.93,50.45,48.95,41.25,66.13,108.83,220.87,68.39,194.29,217.5,132.51,114.28,612.69
Oasis #15,35.93,117.11,25.92,128.46,68.22,27.71,69.61,102.21,208.47,207.61,171.92,62.42,102.13,650.42
Ocean Liquor,117.19,89.5,196.6,248.76,105.96,263.81,155.29,26.99,23.24,37.73,32.48,0.0,108.13,93.45
On the Go #2,93.78,757.41,857.32,839.95,823.75,674.33,590.46,420.99,815.58,975.84,679.73,478.53,667.31,2949.68
On the Go - Master,144.89,412.69,470.82,365.81,441.58,370.54,354.96,606.76,607.13,532.14,680.93,578.92,463.93,2399.12
One Stop Convenience,82.57,188.92,54.72,96.38,139.02,62.58,66.44,110.72,54.99,31.36,30.87,56.76,81.28,173.98
Par Mar Stores - 101,11.46,0.0,24.48,37.47,0.0,9.67,146.05,0.0,33.04,49.7,7.48,4.18,26.96,94.4
Par Mar Stores - 103 (Glades Pike),6.98,0.0,0.0,32.79,24.84,37.09,15.14,0.0,14.94,0.0,13.65,14.66,13.34,43.25
Par Mar Stores - 107 (South Paint St),29.68,133.19,110.11,254.91,247.82,230.2,428.91,622.42,561.73,500.73,282.58,71.04,289.44,1416.08
Par Mar Stores - 108 (State Route 159),0.0,0.0,0.0,7.16,11.99,26.93,11.17,12.99,32.52,0.0,58.38,8.37,18.83,99.27
Par Mar Stores - 11,0.0,0.0,17.99,12.26,0.0,21.99,0.0,182.53,45.48,45.98,150.9,252.89,73.0,495.25
Par Mar Stores - 110 (Jones Road),0.0,0.0,0.0,0.0,0.0,0.0,15.98,24.97,0.0,0.0,0.0,0.0,6.83,0.0
Par Mar Stores - 111 (Star Drive),45.47,66.99,46.52,78.29,154.94,147.07,323.58,204.38,244.53,24.95,65.3,101.54,125.3,436.32
Par Mar Stores - 115 (Washington St West),2.79,66.11,79.4,51.65,177.65,154.74,328.4,220.44,137.79,86.12,400.06,48.62,146.15,672.59
Par Mar Stores - 12,38.05,112.23,81.96,42.08,41.0,106.26,87.44,144.8,29.96,95.92,54.85,169.16,83.64,349.89
Par Mar Stores - 121 (East Main St),0.0,93.75,108.71,36.28,78.38,77.34,121.52,128.16,96.83,72.23,0.0,0.0,73.93,169.06
Par Mar Stores - 127,21.65,100.95,35.61,21.25,82.4,89.13,280.07,238.96,155.93,103.15,161.03,97.15,115.61,517.26
Par Mar Stores - 13 (State Route 7),0.0,4.99,2.99,10.55,0.0,17.99,21.99,0.0,37.19,0.0,49.85,0.0,13.23,87.04
Par Mar Stores - 133,28.62,23.96,40.72,26.93,22.91,74.17,35.39,58.56,0.0,0.0,89.32,0.0,33.38,89.32
Par Mar Stores - 136 (West Second St),0.0,10.94,14.14,39.88,12.94,9.86,27.31,49.23,55.03,18.48,170.14,66.37,43.12,310.02
Par Mar Stores - 137 (Old Weston Rd),0.0,18.21,10.16,16.75,3.49,0.0,0.0,0.0,0.0,3.98,30.73,20.47,9.44,55.18
Par Mar Stores - 138 (Island Ave),18.01,55.34,28.96,28.89,25.44,100.43,80.11,30.16,66.46,88.28,76.2,26.32,52.05,257.26
Par Mar Stores - 144 (Mall Rd),5.97,15.25,36.2,9.87,25.23,31.74,47.37,0.0,8.99,18.03,0.0,0.0,16.55,27.02
Par Mar Stores - 15 (East DuPont Ave),0.0,23.7,30.59,25.2,34.8,117.27,46.87,34.91,54.7,80.57,17.03,92.61,50.75,244.91
Par Mar Stores - 16 (Kanawha Terrace),0.0,117.2,72.04,104.85,97.39,75.78,185.71,39.89,110.23,69.02,81.27,65.25,92.6,325.77
Par Mar Stores - 166,147.71,299.49,188.82,196.83,302.99,317.01,593.95,264.31,302.76,287.22,317.84,51.97,272.57,959.79
Par Mar Stores - 167,0.0,60.18,69.86,203.4,115.16,189.6,271.96,180.95,186.26,152.44,146.78,133.27,155.44,618.75
Par Mar Stores - 168,0.0,6.99,48.97,37.98,66.22,0.0,65.51,12.99,70.46,25.97,13.68,14.77,33.05,124.88
